단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
대아아파트1차,매매,84,서울특별시 노원구 공릉동,740,202506,1997,64750
대우,매매,43,서울특별시 성북구 정릉동,1021,202506,2001,32667
대우,매매,59,서울특별시 성북구 정릉동,1021,202506,2001,49650
대우,매매,59,서울특별시 구로구 고척동,296,202506,1999,58000
대우,매매,59,서울특별시 성동구 금호동4가,800,202506,2001,129000
대우,매매,59,서울특별시 도봉구 창동,804,202506,1995,55000
대우,매매,84,서울특별시 구로구 고척동,296,202506,1999,67000
대우,매매,84,서울특별시 강북구 우이동,342,202506,2000,62000
대우,매매,84,서울특별시 성동구 금호동4가,800,202506,2001,151960
대우,매매,84,서울특별시 도봉구 창동,804,202506,1995,69000
대우,매매,96,서울특별시 강동구 고덕동,470,202506,1986,108000
대우(효령),매매,84,서울특별시 서초구 방배동,1038,202506,1992,206500
대우2,매매,84,서울특별시 성동구 성수동1가,709,202506,1999,137000
대우디오빌,매매,39,서울특별시 강남구 역삼동,720-25,202506,2002,35000
대우디오슈페리움1단지,매매,78,서울특별시 관악구 봉천동,856-5,202506,2007,82000
대우디오슈페리움2단지,매매,84,서울특별시 관악구 봉천동,856-1,202506,2007,85100
대우메트로디오빌,매매,29,서울특별시 마포구 신공덕동,167,202506,2005,34000
대우미래사랑,매매,29,서울특별시 마포구 서교동,487,202506,2005,28200
대우미래사랑,매매,34,서울특별시 마포구 서교동,487,202506,2005,30500
대우월드마크마포,매매,96,서울특별시 마포구 신공덕동,173,202506,2011,167000
대우월드마크마포,매매,113,서울특별시 마포구 신공덕동,173,202506,2011,185000
대우월드마크마포,매매,121,서울특별시 마포구 신공덕동,173,202506,2011,183000
대우유로카운티,매매,133,서울특별시 동작구 상도동,420,202506,2003,141000
대우트럼프월드Ⅰ,매매,104,서울특별시 영등포구 여의도동,55-1,202506,2002,218000
대우트럼프월드Ⅰ,매매,152,서울특별시 영등포구 여의도동,55-1,202506,2002,247000
대우트럼프월드Ⅰ,매매,178,서울특별시 영등포구 여의도동,55-1,202506,2002,300000
대우트럼프월드Ⅰ,매매,192,서울특별시 영등포구 여의도동,55-1,202506,2002,320000
대우파크힐(쌍문동이안),매매,84,서울특별시 도봉구 쌍문동,730,202506,2004,68500
대우푸르지오,매매,59,서울특별시 서대문구 연희동,739,202506,2002,79120
대우푸르지오,매매,84,서울특별시 서대문구 연희동,739,202506,2002,92000
대우한강베네시티,매매,114,서울특별시 강동구 천호동,425-5,202506,2007,116500
대웅,매매,52,서울특별시 도봉구 쌍문동,13-2,202506,1989,26000
대원그린아파트,매매,53,서울특별시 도봉구 방학동,444-31,202506,1987,31500
대원칸타빌,매매,79,서울특별시 중랑구 면목동,581,202506,2003,72000
대원칸타빌,매매,84,서울특별시 마포구 신수동,453,202506,2004,134500
대원칸타빌2,매매,84,서울특별시 양천구 목동,941,202506,2003,129900
대원칸타빌2,매매,119,서울특별시 양천구 목동,941,202506,2003,157500
대일아이안(9-25),매매,52,서울특별시 은평구 대조동,9-25,202506,2013,49000
대주파크빌아파트,매매,81,서울특별시 노원구 공릉동,751,202506,2003,67225
대주피오레,매매,59,서울특별시 은평구 응암동,669-1,202506,2003,56800
대치SKVIEW,매매,84,서울특별시 강남구 대치동,1029,202506,2017,401000
대치SKVIEW,매매,93,서울특별시 강남구 대치동,1029,202506,2017,430000
대치르엘,매매,84,서울특별시 강남구 대치동,1030,202506,2021,360000
대치삼성,매매,59,서울특별시 강남구 대치동,1014-3,202506,2000,262000
대치삼성,매매,84,서울특별시 강남구 대치동,1014-3,202506,2000,313500
대치삼성,매매,97,서울특별시 강남구 대치동,1014-3,202506,2000,321000
대치삼성,매매,109,서울특별시 강남구 대치동,1014-3,202506,2000,359000
대치아이파크,매매,84,서울특별시 강남구 대치동,888,202506,2008,350000
대치아이파크,매매,114,서울특별시 강남구 대치동,888,202506,2008,448000
대치아이파크,매매,119,서울특별시 강남구 대치동,888,202506,2008,487500
"대치우성아파트1동,2동,3동,5동,6동,7동",매매,115,서울특별시 강남구 대치동,63,202506,1984,410000
대치푸르지오발라드,매매,40,서울특별시 강남구 개포동,176-2,202506,2024,106896
대치푸르지오써밋,매매,84,서울특별시 강남구 대치동,1032,202506,2023,351000
대치현대,매매,59,서울특별시 강남구 대치동,974,202506,1999,255000
대치현대,매매,85,서울특별시 강남구 대치동,974,202506,1999,266000
대치현대,매매,114,서울특별시 강남구 대치동,974,202506,1999,343000
대치효성,매매,59,서울특별시 강남구 대치동,988-4,202506,1999,184000
대치효성,매매,84,서울특별시 강남구 대치동,988-4,202506,1999,222667
대호아파트,매매,59,서울특별시 은평구 불광동,629,202506,1999,59000
대호아파트,매매,84,서울특별시 은평구 불광동,629,202506,1999,66000
대흥동태영아파트,매매,59,서울특별시 마포구 대흥동,660,202506,1999,139340
대흥동태영아파트,매매,84,서울특별시 마포구 대흥동,660,202506,1999,180143
대흥동태영아파트,매매,114,서울특별시 마포구 대흥동,660,202506,1999,196000
더?오데움(104동),매매,110,서울특별시 서초구 서초동,1472-1,202506,2006,179500
더갤러리테라스,매매,55,서울특별시 관악구 봉천동,100-20,202506,2016,55000
더메디치,매매,106,서울특별시 구로구 오류동,350,202506,2008,60000
더메디치,매매,107,서울특별시 구로구 오류동,350,202506,2008,68000
더샵둔촌포레,매매,93,서울특별시 강동구 둔촌동,30-4,202506,1984,170000
더샵둔촌포레,매매,95,서울특별시 강동구 둔촌동,30-4,202506,1984,153000
더샵스타리버,매매,171,서울특별시 송파구 신천동,11-8,202506,2006,228000
더샵스타시티,매매,96,서울특별시 광진구 자양동,227-7,202506,2007,187000
더샵스타시티,매매,100,서울특별시 광진구 자양동,227-7,202506,2007,185000
더샵스타시티,매매,119,서울특별시 광진구 자양동,227-7,202506,2007,221750
더샵스타시티,매매,127,서울특별시 광진구 자양동,227-7,202506,2007,221500
더샵스타시티,매매,131,서울특별시 광진구 자양동,227-7,202506,2007,230000
더샵스타시티,매매,139,서울특별시 광진구 자양동,227-7,202506,2007,254900
더샵스타시티,매매,163,서울특별시 광진구 자양동,227-7,202506,2007,256000
더샵파크솔레이유,매매,59,서울특별시 강동구 둔촌동,654,202506,2023,122000
더샵파크프레스티지,매매,59,서울특별시 영등포구 신길동,4974,202506,2022,114500
더샵파크프레스티지,매매,84,서울특별시 영등포구 신길동,4974,202506,2022,133500
더위일,매매,58,서울특별시 은평구 응암동,81-173,202506,2017,58000
더클래시,매매,43,서울특별시 마포구 아현동,804,202506,2022,132000
더클래시,매매,59,서울특별시 마포구 아현동,804,202506,2022,189588
더클래시,매매,84,서울특별시 마포구 아현동,804,202506,2022,236417
덕산,매매,59,서울특별시 금천구 가산동,148-1,202506,1995,42000
덕수궁롯데캐슬,매매,82,서울특별시 중구 순화동,217,202506,2016,179000
덕영드림,매매,56,서울특별시 구로구 구로동,1282,202506,2006,50000
덕영드림,매매,70,서울특별시 구로구 구로동,1282,202506,2006,69800
도곡1차아이파크,매매,84,서울특별시 강남구 도곡동,543-7,202506,2007,249000
도곡1차아이파크,매매,130,서울특별시 강남구 도곡동,543-7,202506,2007,298500
도곡렉슬,매매,59,서울특별시 강남구 도곡동,527,202506,2006,258500
도곡렉슬,매매,119,서울특별시 강남구 도곡동,527,202506,2006,398000
도곡렉슬,매매,120,서울특별시 강남구 도곡동,527,202506,2006,410000
도곡렉슬,매매,134,서울특별시 강남구 도곡동,527,202506,2006,473333
도곡쌍용예가,매매,66,서울특별시 강남구 도곡동,933,202506,1978,214000
도림두산베어스타워,매매,109,서울특별시 구로구 구로동,110-4,202506,1997,57500
도림청구,매매,37,서울특별시 영등포구 도림동,221-1,202506,1997,38750
도림청구,매매,84,서울특별시 영등포구 도림동,221-1,202506,1997,81900
도무스빌,매매,136,서울특별시 송파구 방이동,177,202506,2004,191500
도화동현대,매매,54,서울특별시 마포구 도화동,357,202506,1996,107125
도화동현대,매매,68,서울특별시 마포구 도화동,357,202506,1996,121000
도화동현대,매매,79,서울특별시 마포구 도화동,357,202506,1996,117900
도화동현대,매매,112,서울특별시 마포구 도화동,357,202506,1996,144000
도화동현대,매매,128,서울특별시 마포구 도화동,357,202506,1996,149500
도화현대,매매,59,서울특별시 마포구 도화동,547,202506,1998,106000
독립문극동(200-0),매매,59,서울특별시 서대문구 현저동,200,202506,1998,101440
독립문극동(200-0),매매,84,서울특별시 서대문구 현저동,200,202506,1998,116000
독립문극동(200-0),매매,114,서울특별시 서대문구 현저동,200,202506,1998,138000
독립문삼호,매매,75,서울특별시 서대문구 영천동,100,202506,1995,99750
독립문삼호,매매,84,서울특별시 서대문구 영천동,100,202506,1995,103625
독립문삼호,매매,108,서울특별시 서대문구 영천동,100,202506,1995,119500
독립문삼호,매매,114,서울특별시 서대문구 영천동,100,202506,1995,124000
독립문파크빌,매매,59,서울특별시 서대문구 현저동,1019,202506,2000,62000
독산동중앙하이츠빌,매매,84,서울특별시 금천구 독산동,1140,202506,2004,71367
독산동한양수자인,매매,68,서울특별시 금천구 독산동,1144,202506,2011,69775
독산주공14단지,매매,38,서울특별시 금천구 독산동,1088,202506,1990,30333
독산주공14단지,매매,44,서울특별시 금천구 독산동,1088,202506,1990,36583
독산주공14단지,매매,59,서울특별시 금천구 독산동,1088,202506,1990,49500
돈암동 풍림아파트 101~105동,매매,114,서울특별시 성북구 돈암동,632,202506,1999,71000
돈암동더샵아파트,매매,84,서울특별시 성북구 돈암동,603,202506,2006,77560
돈암동삼성,매매,59,서울특별시 성북구 돈암동,15-1,202506,1999,67250
돈암동삼성,매매,84,서울특별시 성북구 돈암동,15-1,202506,1999,79375
돈암동삼성,매매,114,서울특별시 성북구 돈암동,15-1,202506,1999,85667
돈암동해피트리,매매,84,서울특별시 성북구 돈암동,642,202506,2013,80500
돈암동해피트리,매매,132,서울특별시 성북구 돈암동,642,202506,2013,105000
돈암코오롱하늘채,매매,59,서울특별시 성북구 돈암동,644,202506,2016,87500
돈암현대아파트,매매,41,서울특별시 성북구 돈암동,1,202506,1991,48000
돈암현대아파트,매매,55,서울특별시 성북구 돈암동,1,202506,1991,56000
돈암현대아파트,매매,56,서울특별시 성북구 돈암동,1,202506,1991,60000
돈암힐스테이트,매매,84,서울특별시 성북구 돈암동,639,202506,2007,83000
돈의문센트레빌,매매,59,서울특별시 서대문구 냉천동,261,202506,2011,116667
돈의문센트레빌,매매,84,서울특별시 서대문구 냉천동,261,202506,2011,145000
돈의문센트레빌,매매,114,서울특별시 서대문구 냉천동,261,202506,2011,170000
동고,매매,77,서울특별시 서초구 우면동,59,202506,1995,123000
동구햇살,매매,84,서울특별시 중랑구 묵동,388,202506,2004,66000
동구햇살아파트,매매,84,서울특별시 양천구 목동,724-2,202506,2003,84500
동국화이트빌A동,매매,84,서울특별시 양천구 신정동,879-18,202506,2003,58000
동궁리치웰(101동),매매,136,서울특별시 송파구 가락동,196-1,202506,2002,122000
동궁리치웰(102동),매매,83,서울특별시 송파구 가락동,196,202506,2005,106500
동남2,매매,65,서울특별시 강동구 성내동,446-12,202506,2002,61000
동답한신,매매,35,서울특별시 동대문구 답십리동,42,202506,1992,38300
동답한신,매매,44,서울특별시 동대문구 답십리동,42,202506,1992,49900
동대문,매매,28,서울특별시 종로구 창신동,328-17,202506,1966,37000
동대문더퍼스트데시앙,매매,84,서울특별시 동대문구 장안동,587,202506,2019,102700
동대문롯데캐슬노블레스,매매,59,서울특별시 동대문구 전농동,695,202506,2018,121667
동대문롯데캐슬노블레스,매매,84,서울특별시 동대문구 전농동,695,202506,2018,140000
동대문푸르지오시티(도시형생활주택),매매,19,서울특별시 동대문구 용두동,104-3,202506,2016,17400
동도센트리움,매매,69,서울특별시 양천구 신월동,1052,202506,2007,64500
동도하이츠비동,매매,77,서울특별시 서대문구 북가좌동,273-17,202506,2004,52000
동림,매매,74,서울특별시 양천구 신정동,1019-4,202506,2003,76000
동문,매매,59,서울특별시 강북구 번동,657,202506,1998,50000
동방,매매,27,서울특별시 양천구 신월동,607-1,202506,1999,18800
동방,매매,75,서울특별시 양천구 신월동,607-1,202506,1999,48400
동방,매매,97,서울특별시 양천구 신월동,607-1,202506,1999,59000
동부,매매,50,서울특별시 관악구 신림동,1695,202506,1993,60600
동부,매매,78,서울특별시 관악구 신림동,1695,202506,1993,86000
동부골든,매매,59,서울특별시 구로구 오류동,338,202506,1998,41450
동부골든,매매,71,서울특별시 구로구 오류동,338,202506,1998,45000
동부골든,매매,84,서울특별시 구로구 오류동,338,202506,1998,53000
동부센트레빌,매매,59,서울특별시 서대문구 냉천동,260,202506,2002,78500
동부센트레빌,매매,59,서울특별시 강남구 역삼동,716,202506,1998,215000
동부센트레빌,매매,59,서울특별시 강서구 방화동,870,202506,2003,63250
동부센트레빌,매매,81,서울특별시 성북구 돈암동,633,202506,2003,83000
동부센트레빌,매매,82,서울특별시 영등포구 당산동3가,561,202506,2003,132750
동부센트레빌,매매,114,서울특별시 서대문구 냉천동,260,202506,2002,107000
동부센트레빌,매매,114,서울특별시 강남구 논현동,275,202506,2003,235000
동부센트레빌,매매,114,서울특별시 영등포구 당산동3가,561,202506,2003,142750
동부센트레빌,매매,115,서울특별시 성북구 돈암동,633,202506,2003,115500
동부센트레빌,매매,145,서울특별시 강남구 대치동,670,202506,2005,582375
동부아파트,매매,54,서울특별시 중랑구 상봉동,495,202506,1999,50733
동부아파트,매매,59,서울특별시 노원구 공릉동,705,202506,1996,50000
동부아파트,매매,84,서울특별시 중랑구 상봉동,495,202506,1999,73500
동부아파트,매매,84,서울특별시 노원구 공릉동,705,202506,1996,69500
동서울한양,매매,59,서울특별시 동대문구 답십리동,41,202506,1989,54200
동서울한양,매매,76,서울특별시 동대문구 답십리동,41,202506,1989,63300
동선,매매,58,서울특별시 구로구 오류동,345,202506,2004,48500
동성,매매,64,서울특별시 강서구 방화동,817,202506,1993,70000
동성,매매,76,서울특별시 강서구 방화동,817,202506,1993,75933
동성,매매,84,서울특별시 강서구 방화동,817,202506,1993,81250
동성,매매,101,서울특별시 강서구 등촌동,691-1,202506,1995,103500
동성,매매,150,서울특별시 강서구 등촌동,691-1,202506,1995,114500
동성1,매매,59,서울특별시 중랑구 신내동,397,202506,1993,48500
동성1,매매,84,서울특별시 중랑구 신내동,397,202506,1993,67400
동성3,매매,59,서울특별시 중랑구 신내동,618,202506,1997,47500
동성3,매매,84,서울특별시 중랑구 신내동,618,202506,1997,65333
동성3,매매,129,서울특별시 중랑구 신내동,618,202506,1997,78500
동성7,매매,59,서울특별시 중랑구 신내동,797,202506,1999,49500
동소문현대,매매,84,서울특별시 성북구 돈암동,630,202506,1994,55000
동신,매매,70,서울특별시 노원구 월계동,436,202506,1983,71000
동신,매매,71,서울특별시 노원구 월계동,436,202506,1983,62583
동신,매매,91,서울특별시 노원구 월계동,436,202506,1983,72567
동신,매매,92,서울특별시 노원구 월계동,436,202506,1983,73633
동신,매매,104,서울특별시 노원구 월계동,436,202506,1983,80500
동신,매매,106,서울특별시 노원구 월계동,436,202506,1983,77500
동신대아,매매,101,서울특별시 강서구 가양동,1459,202506,1993,125000
동신아파트,매매,59,서울특별시 노원구 공릉동,745,202506,1999,54500
동신주택,매매,56,서울특별시 성북구 하월곡동,70-4,202506,1985,36350
동심,매매,76,서울특별시 금천구 독산동,184-4,202506,2003,50000
동아,매매,53,서울특별시 성동구 성수동1가,656-320,202506,1983,170000
동아,매매,59,서울특별시 동대문구 답십리동,10,202506,2001,70250
동아,매매,59,서울특별시 서초구 잠원동,157,202506,2002,300000
동아,매매,59,서울특별시 강서구 염창동,292,202506,1998,74480
동아,매매,83,서울특별시 동작구 상도동,409,202506,1995,63500
동아,매매,84,서울특별시 동대문구 답십리동,10,202506,2001,76475
동아,매매,84,서울특별시 서초구 잠원동,157,202506,2002,340000
동아,매매,84,서울특별시 강서구 염창동,292,202506,1998,95000
동아,매매,84,서울특별시 강동구 상일동,473,202506,1997,71500
동아,매매,89,서울특별시 도봉구 창동,26,202506,1988,83510
동아,매매,114,서울특별시 강서구 염창동,292,202506,1998,115900
동아1,매매,59,서울특별시 구로구 신도림동,643,202506,1999,98650
동아1,매매,84,서울특별시 구로구 신도림동,643,202506,1999,123583
동아1,매매,169,서울특별시 구로구 신도림동,643,202506,1999,146500
동아2,매매,84,서울특별시 구로구 신도림동,644,202506,2000,129000
동아3,매매,59,서울특별시 강서구 염창동,258-1,202506,1999,94333
동아3,매매,60,서울특별시 구로구 신도림동,645,202506,2000,108000
동아3,매매,84,서울특별시 강서구 염창동,258-1,202506,1999,108500
동아3,매매,84,서울특별시 구로구 신도림동,645,202506,2000,132675
동아3,매매,164,서울특별시 구로구 신도림동,645,202506,2000,157000
동아그린,매매,48,서울특별시 용산구 이촌동,411,202506,1999,120000
동아그린,매매,58,서울특별시 성동구 성수동1가,708,202506,1999,110000
동아그린,매매,84,서울특별시 성동구 성수동1가,708,202506,1999,121750
동아그린,매매,112,서울특별시 성동구 성수동1가,708,202506,1999,148250
동아불암,매매,84,서울특별시 노원구 상계동,1285,202506,1999,63500
동아에코빌,매매,59,서울특별시 성북구 상월곡동,101,202506,2003,60625
동아에코빌,매매,84,서울특별시 성북구 상월곡동,101,202506,2003,73000
동아에코빌,매매,84,서울특별시 영등포구 도림동,165-1,202506,2000,92000
동아에코빌,매매,105,서울특별시 도봉구 도봉동,654,202506,2003,50000
동아청솔,매매,59,서울특별시 도봉구 창동,808,202506,1997,70050
동아청솔,매매,84,서울특별시 도봉구 창동,808,202506,1997,92225
동아청솔,매매,134,서울특별시 도봉구 창동,808,202506,1997,125000
동아타운,매매,114,서울특별시 관악구 봉천동,1629-2,202506,1999,107000
동아하이빌아파트,매매,59,서울특별시 강동구 천호동,217-132,202506,2000,70900
동아하이빌아파트,매매,84,서울특별시 강동구 천호동,217-132,202506,2000,84250
동아한가람1,매매,84,서울특별시 송파구 풍납동,506,202506,1995,110000
동아한신,매매,59,서울특별시 구로구 고척동,327,202506,2000,58450
동아한신,매매,84,서울특별시 구로구 고척동,327,202506,2000,74700
동아한신,매매,115,서울특별시 구로구 고척동,327,202506,2000,83500
동양,매매,84,서울특별시 영등포구 양평동6가,100,202506,2000,89350
동양1차,매매,59,서울특별시 동대문구 휘경동,115,202506,2000,65500
동양1차,매매,84,서울특별시 동대문구 휘경동,115,202506,2000,72500
동양넥스빌,매매,59,서울특별시 강동구 암사동,501-4,202506,1999,65000
동양엔파트,매매,84,서울특별시 중랑구 중화동,208-33,202506,2010,68500
동양엔파트,매매,84,서울특별시 마포구 대흥동,803,202506,2007,154750
동양엔파트2차,매매,96,서울특별시 중랑구 중화동,454,202506,2013,70000
동양파라곤,매매,160,서울특별시 강남구 논현동,245,202506,2004,405000
동원베네스트,매매,59,서울특별시 노원구 월계동,940,202506,2005,59000
동원베네스트,매매,84,서울특별시 중랑구 면목동,1508,202506,2003,79800
동원베네스트,매매,84,서울특별시 서대문구 홍은동,463,202506,2012,74500
동원베네스트,매매,84,서울특별시 동작구 상도동,528,202506,2008,121000
동원베네스트,매매,105,서울특별시 서대문구 홍은동,463,202506,2012,95000
동원베네스트아파트,매매,84,서울특별시 서초구 서초동,1350-13,202506,2002,159000
동원스위트뷰역삼,매매,84,서울특별시 강남구 역삼동,745-13,202506,2017,119500
동원월드타운,매매,84,서울특별시 마포구 중동,395,202506,2004,80000
동익,매매,84,서울특별시 강남구 수서동,738,202506,1993,175000
동인,매매,67,서울특별시 구로구 개봉동,335-1,202506,1989,36500
동일스위트리버,매매,59,서울특별시 동대문구 휘경동,366,202506,2007,73750
동일하이빌,매매,100,서울특별시 서초구 서초동,1542-1,202506,2006,181000
동일하이빌1단지,매매,84,서울특별시 양천구 신정동,1310,202506,2005,87000
동일하이빌1단지,매매,115,서울특별시 양천구 신정동,1310,202506,2005,107500
동일하이빌2단지,매매,84,서울특별시 양천구 신정동,1311,202506,2005,94900
동일하이빌뉴시티,매매,178,서울특별시 성북구 하월곡동,230,202506,2011,173500
동작상떼빌,매매,84,서울특별시 동작구 신대방동,719,202506,2006,95400
동작협성휴포레시그니처,매매,84,서울특별시 동작구 신대방동,686-48,202506,2022,99000
동진,매매,38,서울특별시 노원구 중계동,103,202506,1988,20300
동진신안,매매,101,서울특별시 노원구 중계동,364,202506,1993,133000
동현아파트1~6,매매,84,서울특별시 강남구 논현동,105,202506,1986,248000
동현아파트1~6,매매,119,서울특별시 강남구 논현동,105,202506,1985,296000
동호스카이,매매,56,서울특별시 은평구 녹번동,141-8,202506,2009,54000
동훈타마르(921-18),매매,58,서울특별시 강서구 화곡동,921-18,202506,2011,37700
두산,매매,54,서울특별시 성북구 석관동,10,202506,1998,63300
두산,매매,58,서울특별시 노원구 상계동,1110,202506,1994,47000
두산,매매,59,서울특별시 성북구 석관동,10,202506,1998,72180
두산,매매,59,서울특별시 서대문구 북아현동,1009,202506,1999,91227
두산,매매,59,서울특별시 노원구 상계동,1110,202506,1994,48750
두산,매매,59,서울특별시 성동구 금호동3가,1331,202506,1994,120100
두산,매매,59,서울특별시 관악구 봉천동,1708,202506,2000,91875
두산,매매,59,서울특별시 종로구 창신동,232,202506,1999,83600
두산,매매,59,서울특별시 성동구 행당동,345,202506,1997,94000
두산,매매,59,서울특별시 구로구 개봉동,472,202506,1997,51000
두산,매매,59,서울특별시 금천구 가산동,769,202506,1998,61100
두산,매매,59,서울특별시 동대문구 답십리동,990,202506,2000,73100
두산,매매,79,서울특별시 성동구 금호동3가,1331,202506,1994,122500
두산,매매,84,서울특별시 성북구 석관동,10,202506,1998,81143
두산,매매,84,서울특별시 노원구 상계동,1110,202506,1994,70000
두산,매매,84,서울특별시 성동구 금호동3가,1331,202506,1994,144250
두산,매매,84,서울특별시 관악구 봉천동,1708,202506,2000,103883
두산,매매,84,서울특별시 종로구 창신동,232,202506,1999,106500
두산,매매,84,서울특별시 서대문구 홍은동,456,202506,1997,69500
두산,매매,84,서울특별시 금천구 가산동,769,202506,1998,70500
두산,매매,84,서울특별시 동대문구 답십리동,990,202506,2000,82250
두산,매매,114,서울특별시 관악구 봉천동,1708,202506,2000,113100
두산,매매,116,서울특별시 성동구 금호동3가,1331,202506,1994,147800
두산,매매,124,서울특별시 성동구 금호동3가,1331,202506,1994,153400
두산,매매,134,서울특별시 성북구 석관동,10,202506,1998,97167
두산,매매,134,서울특별시 금천구 가산동,769,202506,1998,91000
두산2,매매,84,서울특별시 중랑구 면목동,1510,202506,1995,74000
두산3,매매,84,서울특별시 중랑구 면목동,1511,202506,1995,73350
두산4,매매,84,서울특별시 중랑구 면목동,1522,202506,2000,60000
두산5,매매,59,서울특별시 중랑구 면목동,1522-1,202506,2000,69450
두산5,매매,134,서울특별시 중랑구 면목동,1522-1,202506,2000,93000
두산6,매매,59,서울특별시 중랑구 면목동,1501,202506,1993,54000
두산위브,매매,59,서울특별시 동대문구 답십리동,998,202506,2007,100200
두산위브,매매,84,서울특별시 동대문구 답십리동,998,202506,2007,111000
두산위브,매매,114,서울특별시 동대문구 답십리동,998,202506,2007,103500
두산위브2단지,매매,68,서울특별시 강남구 논현동,258,202506,2004,159000
두산위브2단지,매매,84,서울특별시 강남구 논현동,258,202506,2004,190000
두산위브트레지움,매매,59,서울특별시 동작구 사당동,1131,202506,2011,141000
두산위브트레지움,매매,59,서울특별시 강북구 미아동,811,202506,2011,71900
두산위브트레지움,매매,84,서울특별시 동작구 사당동,1131,202506,2011,172000
두산위브트레지움,매매,84,서울특별시 강북구 미아동,811,202506,2011,83833
두산위브트레지움,매매,89,서울특별시 용산구 이촌동,301-155,202506,1976,162800
두산위브트레지움,매매,116,서울특별시 동작구 사당동,1131,202506,2011,167000
두산위브트레지움,매매,118,서울특별시 동작구 사당동,1131,202506,2011,199000
두산위브트레지움2차,매매,59,서울특별시 동작구 상도동,535,202506,2016,143000
두산위브트레지움2차,매매,84,서울특별시 동작구 상도동,535,202506,2016,162800
두산힐스빌아파트,매매,59,서울특별시 노원구 공릉동,747,202506,2000,61800
두산힐스빌아파트,매매,60,서울특별시 노원구 공릉동,747,202506,2000,73000
두산힐스빌아파트,매매,84,서울특별시 노원구 공릉동,747,202506,2000,81000
두영,매매,84,서울특별시 관악구 신림동,1717,202506,2002,65000
두영이지안101동,매매,84,서울특별시 마포구 합정동,357-3,202506,2007,109500
두원,매매,59,서울특별시 중랑구 면목동,1521,202506,1998,51000
둔촌역아치스톤(101동),매매,84,서울특별시 강동구 성내동,412,202506,2010,93000
둔촌역청구,매매,59,서울특별시 강동구 성내동,419-1,202506,1999,76700
둔촌푸르지오,매매,59,서울특별시 강동구 둔촌동,630,202506,2010,118543
둔촌푸르지오,매매,84,서울특별시 강동구 둔촌동,630,202506,2010,137625
둔촌하이츠,매매,59,서울특별시 강동구 둔촌동,545,202506,1998,81333
드림리버빌,매매,74,서울특별시 영등포구 당산동,378,202506,2002,91000
드림케슬3차,매매,84,서울특별시 금천구 가산동,237-81,202506,2005,44000
"등촌1,2단지주공아파트",매매,41,서울특별시 강서구 등촌동,687,202506,1995,56425
등촌5차보람쉬움,매매,84,서울특별시 강서구 등촌동,633-28,202506,2004,86000
등촌6차보람,매매,61,서울특별시 강서구 등촌동,716,202506,2005,70000
"등촌7,8단지주공아파트",매매,41,서울특별시 강서구 등촌동,707,202506,1994,59667
등촌동보람쉬움아파트,매매,84,서울특별시 강서구 등촌동,641-4,202506,2003,79500
등촌동아이파크,매매,84,서울특별시 강서구 등촌동,715,202506,2004,103750
등촌동아이파크,매매,134,서울특별시 강서구 등촌동,715,202506,2004,131125
등촌동아이파크,매매,165,서울특별시 강서구 등촌동,715,202506,2004,135500
등촌라인(조합),매매,59,서울특별시 강서구 등촌동,628-15,202506,1997,72000
등촌제이스카이,매매,28,서울특별시 강서구 염창동,311,202506,2021,37000
등촌퀸즈포디엄삼익,매매,33,서울특별시 강서구 등촌동,511-4,202506,2020,36000
등촌퀸즈포디엄삼익,매매,44,서울특별시 강서구 등촌동,511-4,202506,2020,40000
디에이치반포라클라스,매매,84,서울특별시 서초구 반포동,1343,202506,2021,415000
디에이치아너힐즈,매매,76,서울특별시 강남구 개포동,1281,202506,2019,339500
디에이치아너힐즈,매매,106,서울특별시 강남구 개포동,1281,202506,2019,505000
디에이치자이개포,매매,63,서울특별시 강남구 일원동,743,202506,2021,287000
디에이치자이개포,매매,132,서울특별시 강남구 일원동,743,202506,2021,530000
디엠씨엘가,매매,13,서울특별시 서대문구 남가좌동,387,202506,2017,13700
디오반,매매,14,서울특별시 은평구 증산동,173-1,202506,2011,9900
디우아르떼,매매,34,서울특별시 은평구 응암동,590-23,202506,2019,44000
디큐브시티,매매,84,서울특별시 구로구 신도림동,692,202506,2011,149500
디큐브시티,매매,128,서울특별시 구로구 신도림동,692,202506,2011,154900
뚝섬현대,매매,84,서울특별시 성동구 성수동1가,13-157,202506,1992,122250
라온프라이빗,매매,59,서울특별시 중랑구 면목동,1544,202506,2020,87500
라온프라이빗,매매,84,서울특별시 중랑구 면목동,1544,202506,2020,105050
라온프라이빗,매매,95,서울특별시 중랑구 면목동,1544,202506,2020,124000
라이프,매매,101,서울특별시 노원구 중계동,366,202506,1993,118500
라이프,매매,115,서울특별시 노원구 중계동,366,202506,1993,130750
라이프101동(544)102동(544-1),매매,84,서울특별시 강동구 둔촌동,544,202506,1993,84500
라이프미성,매매,66,서울특별시 은평구 불광동,248,202506,1988,68750
라이프미성,매매,70,서울특별시 중랑구 신내동,487,202506,1992,46900
라이프미성,매매,76,서울특별시 중랑구 신내동,487,202506,1992,41700
라이프미성,매매,84,서울특별시 은평구 불광동,248,202506,1988,78500
라이프미성,매매,125,서울특별시 은평구 불광동,248,202506,1988,101850
라이프시티,매매,79,서울특별시 은평구 갈현동,267-1,202506,1991,46000
